"ì˙éû","âÔàıID","ÉâÅ[ÉÅÉì","ë÷Ç¶ã ","ë÷Ç¶ì˜","ÉrÅ[Éã","çdÇ≥","ëÿç›éûä‘"
2017-02-17 11:19:00,4975,1,0,0,0,"ÉoÉäçd",7
2017-02-17 11:32:00,3206,1,0,0,0,"ÉoÉäçd",13
2017-02-17 12:33:00,2362,1,0,0,0,"ÉoÉäçd",20
2017-02-17 12:22:00,4753,1,1,1,0,"çd",7
2017-02-17 12:26:00,4626,1,2,0,0,"ÉoÉäçd",19
2017-02-17 13:41:00,66,1,1,0,0,"ÉoÉäçd",13
2017-02-17 12:44:00,2243,1,1,0,0,"ÉoÉäçd",10
2017-02-17 13:37:00,513,1,2,0,0,"ÉoÉäçd",9
2017-02-17 11:38:00,185,1,2,0,0,"ÉoÉäçd",7
2017-02-17 12:25:00,2975,1,1,0,0,"ÉoÉäçd",12
2017-02-17 11:23:00,4793,1,0,0,0,"ïÅí ",11
2017-02-17 11:06:00,1054,1,0,0,0,"ÉoÉäçd",12
2017-02-17 13:09:00,1327,1,0,0,0,"ÉoÉäçd",7
2017-02-17 15:17:00,2920,1,0,1,0,"ÉoÉäçd",14
2017-02-17 13:26:00,3480,1,0,0,0,"ÉoÉäçd",9
2017-02-17 11:55:00,2750,1,0,0,0,"ÉoÉäçd",17
2017-02-17 10:50:00,94,1,1,0,0,"ÉoÉäçd",20
2017-02-17 11:02:00,3772,1,0,0,0,"ÉoÉäçd",18
2017-02-17 13:04:00,3202,1,1,1,1,"ÉoÉäçd",17
2017-02-17 12:42:00,4419,1,0,0,1,"ÉoÉäçd",10
2017-02-17 12:10:00,2675,1,0,0,0,"ïÅí ",20
2017-02-17 13:38:00,3335,1,1,0,0,"ÉoÉäçd",10
2017-02-17 12:11:00,4749,1,1,0,0,"ÉoÉäçd",13
2017-02-17 11:27:00,2820,1,0,0,1,"ÉoÉäçd",11
2017-02-17 11:47:00,4925,1,1,1,0,"çd",8
2017-02-17 11:51:00,4690,1,3,0,0,"çd",11
2017-02-17 12:25:00,3483,1,0,0,0,"ÉoÉäçd",17
2017-02-17 11:11:00,417,1,1,0,0,"çd",17
2017-02-17 12:36:00,161,1,0,0,0,"ÉoÉäçd",16
2017-02-17 12:11:00,4030,1,1,0,1,"ÉoÉäçd",11
2017-02-17 13:01:00,1841,1,1,1,0,"ÉoÉäçd",13
2017-02-17 11:54:00,4157,1,1,0,0,"ÉoÉäçd",7
2017-02-17 12:32:00,3711,1,1,0,0,"ÉoÉäçd",19
2017-02-17 11:18:00,4578,1,0,0,0,"ÉoÉäçd",10
2017-02-17 12:02:00,1813,1,1,1,0,"ÉoÉäçd",13
2017-02-17 12:09:00,4234,1,0,0,0,"ÉoÉäçd",16
2017-02-17 12:49:00,815,1,1,0,0,"çd",8
2017-02-17 13:12:00,1145,1,0,0,0,"çd",8
2017-02-17 11:45:00,2126,1,2,0,0,"ÉoÉäçd",7
2017-02-17 12:44:00,1052,1,0,0,0,"ÉoÉäçd",16
2017-02-17 11:09:00,1908,1,0,0,0,"ÉoÉäçd",18
2017-02-17 13:55:00,1846,1,1,0,0,"ÉoÉäçd",13
2017-02-17 13:39:00,3712,1,0,0,0,"ÉoÉäçd",7
2017-02-17 13:10:00,1570,1,1,0,0,"çd",16
2017-02-17 13:59:00,3221,1,1,1,0,"çd",8
2017-02-17 12:33:00,2563,1,0,0,0,"çd",17
2017-02-17 11:30:00,2913,1,1,0,0,"ÉoÉäçd",6
2017-02-17 11:40:00,265,1,1,0,0,"ÉoÉäçd",11
2017-02-17 13:29:00,4819,1,1,0,0,"ÉoÉäçd",10
2017-02-17 11:19:00,1120,1,0,0,0,"çd",13
2017-02-17 13:16:00,4187,1,0,0,0,"ÉoÉäçd",10
2017-02-17 11:12:00,3321,1,1,0,0,"ÉoÉäçd",20
2017-02-17 13:57:00,1223,1,0,0,0,"çd",13
2017-02-17 12:34:00,3896,1,1,0,0,"ÉoÉäçd",20
2017-02-17 12:17:00,1792,1,0,0,0,"ïÅí ",12
2017-02-17 10:04:00,3845,1,0,0,0,"ÉoÉäçd",19
2017-02-17 12:32:00,4365,1,1,0,0,"ÉoÉäçd",20
2017-02-17 11:49:00,1584,1,0,0,0,"ÉoÉäçd",15
2017-02-17 12:14:00,3523,1,1,0,0,"ÉoÉäçd",17
2017-02-17 13:42:00,905,1,0,0,0,"ÉoÉäçd",11
2017-02-17 14:43:00,702,1,1,0,1,"ÉoÉäçd",17
2017-02-18 13:32:00,2642,1,0,1,0,"ïÅí ",23
2017-02-18 12:59:00,3645,1,1,0,1,"ïÅí ",10
2017-02-18 13:08:00,4203,1,1,0,0,"çd",10
2017-02-18 15:17:00,2578,1,2,1,1,"ÉoÉäçd",8
2017-02-18 13:53:00,4578,1,1,0,1,"ïÅí ",11
2017-02-18 09:57:00,4726,1,1,0,1,"çd",25
2017-02-18 11:55:00,3465,1,0,1,0,"ÉoÉäçd",21
2017-02-18 10:40:00,2932,1,2,0,0,"ïÅí ",22
2017-02-18 14:07:00,3625,1,3,1,0,"çd",18
2017-02-18 19:02:00,1885,1,0,1,0,"ÉoÉäçd",7
2017-02-18 15:37:00,4612,1,0,1,0,"Ç‚ÇÌÇﬂ",25
2017-02-18 12:19:00,2506,1,1,0,0,"çd",17
2017-02-18 09:01:00,658,1,0,0,0,"çd",15
2017-02-18 14:56:00,3137,1,2,0,1,"ÉoÉäçd",23
2017-02-18 12:01:00,1963,1,1,0,0,"ÉoÉäçd",9
2017-02-18 10:43:00,400,1,1,1,0,"çd",14
2017-02-18 12:15:00,4846,1,0,0,0,"ïÅí ",9
2017-02-18 15:44:00,3077,1,0,0,1,"çd",10
2017-02-18 14:18:00,3168,1,0,1,1,"çd",11
2017-02-18 08:05:00,397,1,1,1,0,"ÉoÉäçd",12
2017-02-18 15:51:00,4958,1,0,1,0,"çd",12
2017-02-18 11:48:00,4224,1,1,1,1,"ÉoÉäçd",9
2017-02-18 10:45:00,4045,1,2,0,1,"çd",8
2017-02-18 14:12:00,3554,1,1,0,1,"ÉoÉäçd",21
2017-02-18 17:48:00,2744,1,1,0,1,"ïÅí ",24
2017-02-18 13:17:00,3213,1,1,0,1,"çd",25
2017-02-18 14:41:00,489,1,2,1,1,"çd",25
2017-02-18 13:48:00,909,1,0,0,0,"ÉoÉäçd",23
2017-02-18 11:10:00,1522,1,0,0,0,"çd",24
2017-02-18 11:17:00,1734,1,0,0,1,"çd",10
2017-02-18 11:06:00,3242,1,1,0,0,"çd",7
2017-02-18 12:11:00,1553,1,0,0,1,"ïÅí ",16
2017-02-18 09:15:00,661,1,0,0,0,"ÉoÉäçd",15
2017-02-18 10:14:00,359,1,2,0,1,"çd",9
2017-02-18 14:22:00,3729,1,2,0,0,"ÉoÉäçd",16
2017-02-18 12:47:00,4549,1,0,1,0,"çd",16
2017-02-18 10:50:00,1104,1,1,0,1,"çd",17
2017-02-18 12:27:00,4067,1,1,1,0,"çd",23
2017-02-18 15:15:00,2580,1,1,1,0,"ÉoÉäçd",23
2017-02-18 17:27:00,1758,1,0,0,0,"ïÅí ",16
2017-02-18 10:20:00,2864,1,0,0,0,"ÉoÉäçd",17
2017-02-18 11:32:00,3530,1,0,1,0,"ÉoÉäçd",19
2017-02-18 12:46:00,1765,1,2,0,0,"ÉoÉäçd",15
2017-02-18 13:28:00,1762,1,1,0,0,"çd",25
2017-02-18 12:55:00,2558,1,1,1,1,"çd",24
2017-02-18 11:18:00,2292,1,1,0,0,"çd",13
2017-02-18 14:14:00,3978,1,0,0,0,"çd",9
2017-02-18 13:45:00,2647,1,1,0,1,"ÉoÉäçd",15
2017-02-18 12:13:00,2662,1,0,0,1,"çd",22
2017-02-18 11:06:00,715,1,0,1,0,"çd",15
2017-02-18 11:55:00,2383,1,1,0,0,"ïÅí ",14
2017-02-18 12:49:00,32,1,2,1,1,"çd",9
2017-02-18 09:24:00,4442,1,1,0,0,"çd",7
2017-02-18 11:23:00,155,1,0,0,1,"ÉoÉäçd",11
2017-02-18 16:39:00,3544,1,1,1,1,"ïÅí ",16
2017-02-18 09:21:00,3911,1,0,0,1,"çd",15
2017-02-18 14:29:00,4936,1,0,0,1,"ÉoÉäçd",14
2017-02-18 14:11:00,4876,1,1,0,1,"çd",10
2017-02-18 16:44:00,4715,1,0,0,1,"çd",8
2017-02-18 12:24:00,4604,1,1,1,1,"çd",23
2017-02-18 11:18:00,1131,1,1,1,1,"çd",25
2017-02-18 10:13:00,3195,1,1,0,0,"ïÅí ",17
2017-02-18 10:47:00,937,1,0,0,1,"çd",16
2017-02-18 14:11:00,1471,1,0,0,1,"ïÅí ",11
2017-02-18 11:20:00,2461,1,0,0,0,"çd",23
2017-02-18 12:50:00,2753,1,0,0,0,"çd",12
2017-02-18 16:12:00,2567,1,0,0,1,"ÉoÉäçd",20
2017-02-18 11:15:00,3318,1,1,0,0,"ïÅí ",12
2017-02-18 11:48:00,3995,1,1,0,0,"ÉoÉäçd",7
2017-02-18 13:42:00,2630,1,1,1,1,"ÉoÉäçd",13
2017-02-18 14:59:00,4029,1,3,0,0,"ÉoÉäçd",10
2017-02-18 13:12:00,2169,1,1,0,0,"ïÅí ",11
2017-02-18 12:37:00,225,1,0,0,1,"ïÅí ",24
2017-02-18 08:54:00,1008,1,1,0,1,"çd",7
2017-02-18 16:59:00,1332,1,3,0,1,"ÉoÉäçd",14
2017-02-18 17:46:00,1330,1,1,1,1,"ÉoÉäçd",18
2017-02-18 12:01:00,1208,1,2,1,0,"ÉoÉäçd",10
2017-02-18 14:20:00,3473,1,1,0,0,"ÉoÉäçd",10
2017-02-18 09:44:00,18,1,0,0,1,"ÉoÉäçd",20
2017-02-18 13:39:00,3705,1,0,0,1,"çd",25
2017-02-18 16:47:00,1303,1,2,1,0,"çd",25
2017-02-18 11:11:00,4129,1,2,0,0,"çd",21
2017-02-18 16:26:00,4281,1,2,1,1,"çd",10
2017-02-18 10:06:00,4571,1,0,0,1,"ÉoÉäçd",18
2017-02-18 13:35:00,1784,1,1,0,0,"ÉoÉäçd",9
2017-02-18 16:23:00,115,1,0,1,0,"çd",9
2017-02-18 11:06:00,900,1,2,1,0,"ïÅí ",17
2017-02-18 14:13:00,484,1,1,0,1,"ÉoÉäçd",13
2017-02-18 13:12:00,2785,1,0,0,1,"ÉoÉäçd",7
2017-02-18 12:54:00,4749,1,2,1,0,"ïÅí ",7
2017-02-18 14:37:00,1629,1,2,0,1,"çd",21
2017-02-18 14:04:00,2213,1,0,1,0,"çd",16
2017-02-18 13:37:00,2111,1,1,1,1,"ÉoÉäçd",12
2017-02-18 15:52:00,2104,1,1,0,1,"Ç‚ÇÌÇﬂ",18
2017-02-18 14:07:00,2273,1,2,1,1,"ÉoÉäçd",7
2017-02-18 13:18:00,4563,1,2,0,1,"ÉoÉäçd",15
2017-02-18 14:48:00,1794,1,2,1,0,"çd",12
2017-02-18 14:07:00,3550,1,1,0,0,"ïÅí ",17
2017-02-18 18:32:00,4689,1,0,0,0,"ÉoÉäçd",18
2017-02-18 10:49:00,3093,1,0,1,1,"çd",9
2017-02-18 12:07:00,2052,1,3,0,0,"ÉoÉäçd",8
2017-02-18 15:44:00,61,1,2,0,1,"ïÅí ",19
2017-02-18 11:01:00,3118,1,0,0,0,"ÉoÉäçd",19
2017-02-18 12:15:00,1213,1,1,0,1,"çd",25
2017-02-18 15:37:00,3141,1,1,1,0,"ïÅí ",10
2017-02-18 08:40:00,1327,1,2,0,0,"çd",16
2017-02-18 09:42:00,4551,1,2,0,1,"ïÅí ",17
2017-02-18 11:39:00,799,1,1,0,0,"ÉoÉäçd",16
2017-02-18 11:07:00,2919,1,1,1,1,"ÉoÉäçd",17
2017-02-18 12:57:00,3707,1,1,1,0,"çd",23
2017-02-18 14:42:00,1649,1,1,0,0,"çd",15
2017-02-18 13:47:00,3134,1,0,1,0,"ÉoÉäçd",16
2017-02-18 13:34:00,2156,1,1,0,1,"ïÅí ",10
2017-02-18 16:23:00,4833,1,1,0,1,"çd",21
2017-02-18 15:19:00,1357,1,1,0,1,"çd",12
2017-02-18 14:08:00,1093,1,0,1,1,"ÉoÉäçd",17
2017-02-18 16:51:00,2697,1,1,0,1,"çd",19
2017-02-18 14:32:00,445,1,1,1,0,"ÉoÉäçd",12
2017-02-18 13:07:00,240,1,1,0,1,"çd",20
2017-02-18 10:19:00,1636,1,1,0,0,"ÉoÉäçd",7
2017-02-18 18:22:00,866,1,1,1,0,"çd",15
2017-02-18 10:09:00,217,1,2,1,1,"ÉoÉäÇ‚ÇÌ",8
2017-02-18 15:41:00,1539,1,1,0,1,"çd",9
2017-02-18 15:14:00,1317,1,2,1,1,"ÉoÉäçd",10
2017-02-18 13:29:00,4031,1,1,0,0,"ÉoÉäçd",7
2017-02-18 09:41:00,1446,1,1,0,0,"çd",13
2017-02-18 13:02:00,3710,1,2,0,1,"ïÅí ",23
2017-02-18 10:41:00,1858,1,0,0,1,"çd",16
2017-02-18 15:05:00,1617,1,0,1,1,"Ç‚ÇÌÇﬂ",19
2017-02-18 09:01:00,4101,1,1,0,0,"çd",16
2017-02-18 16:18:00,2039,1,0,0,0,"ÉoÉäçd",24
2017-02-18 18:48:00,2834,1,0,1,0,"ÉoÉäçd",11
2017-02-18 16:54:00,1897,1,2,0,1,"ÉoÉäçd",10
2017-02-18 10:07:00,1302,1,0,0,1,"çd",9
2017-02-18 14:14:00,4272,1,2,0,1,"ÉoÉäçd",23
2017-02-18 13:50:00,4857,1,0,1,0,"çd",24
2017-02-18 12:49:00,2771,1,1,1,1,"çd",24
2017-02-19 14:52:00,4512,1,1,1,0,"ïÅí ",14
2017-02-19 13:29:00,1755,1,2,0,1,"çd",13
2017-02-19 07:05:00,4731,1,1,0,1,"çd",20
2017-02-19 13:27:00,563,1,1,0,1,"çd",9
2017-02-19 05:40:00,4467,1,1,0,0,"ÉoÉäçd",14
2017-02-19 11:33:00,696,1,2,0,0,"ÉoÉäçd",22
2017-02-19 08:35:00,2626,1,0,0,1,"çd",25
2017-02-19 10:13:00,171,1,1,1,0,"ÉoÉäçd",11
2017-02-19 15:48:00,2706,1,3,0,1,"çd",19
2017-02-19 13:16:00,1934,1,0,1,1,"çd",8
2017-02-19 16:50:00,4624,1,1,0,1,"ÉoÉäçd",20
2017-02-19 14:11:00,3929,1,1,0,0,"çd",12
2017-02-19 10:48:00,3847,1,1,0,0,"çd",9
2017-02-19 16:08:00,1937,1,1,0,0,"ÉoÉäçd",21
2017-02-19 12:47:00,1424,1,1,0,0,"ÉoÉäçd",14
2017-02-19 16:56:00,3254,1,2,0,1,"çd",14
2017-02-19 08:19:00,821,1,1,1,1,"çd",17
2017-02-19 12:16:00,406,1,1,1,1,"ïÅí ",22
2017-02-19 09:52:00,1330,1,1,0,1,"ÉoÉäçd",24
2017-02-19 09:10:00,3757,1,1,0,1,"ÉoÉäçd",21
2017-02-19 13:14:00,2574,1,1,1,0,"ÉoÉäçd",23
2017-02-19 14:05:00,1674,1,2,1,1,"çd",7
2017-02-19 11:10:00,3132,1,0,0,0,"çd",13
2017-02-19 11:33:00,4846,1,1,0,0,"çd",19
2017-02-19 11:02:00,1011,1,2,0,0,"ÉoÉäçd",21
2017-02-19 18:16:00,1749,1,0,1,0,"ÉoÉäçd",9
2017-02-19 13:43:00,3133,1,0,1,1,"ÉoÉäçd",8
2017-02-19 10:55:00,4340,1,0,0,1,"çd",10
2017-02-19 11:49:00,4973,1,2,0,1,"çd",17
2017-02-19 13:54:00,1430,1,0,1,0,"ïÅí ",24
2017-02-19 10:05:00,2414,1,1,1,0,"ÉoÉäçd",17
2017-02-19 13:07:00,4805,1,3,1,1,"ÉoÉäçd",24
2017-02-19 11:22:00,87,1,1,0,0,"ïÅí ",21
2017-02-19 13:27:00,3112,1,1,1,1,"ÉoÉäçd",17
2017-02-19 08:59:00,3783,1,2,1,1,"çd",9
2017-02-19 11:38:00,4856,1,1,0,0,"ÉoÉäçd",21
2017-02-19 11:44:00,4404,1,1,0,1,"ÉoÉäçd",23
2017-02-19 08:05:00,1157,1,1,1,1,"ÉoÉäçd",7
2017-02-19 09:25:00,3504,1,1,0,1,"ïÅí ",12
2017-02-19 13:16:00,2090,1,1,0,1,"ÉoÉäçd",22
2017-02-19 13:33:00,590,1,0,0,0,"çd",24
2017-02-19 07:59:00,3013,1,0,0,1,"ïÅí ",7
2017-02-19 14:23:00,3998,1,1,0,0,"çd",14
2017-02-19 15:38:00,3472,1,0,1,1,"çd",25
2017-02-19 14:55:00,2886,1,1,1,0,"çd",13
2017-02-19 13:08:00,24,1,2,0,1,"ÉoÉäçd",25
2017-02-19 12:12:00,2706,1,0,0,1,"ÉoÉäçd",22
2017-02-19 10:52:00,1391,1,3,0,1,"ÉoÉäçd",13
2017-02-19 09:17:00,3372,1,1,0,1,"çd",24
2017-02-19 13:19:00,1480,1,1,1,0,"ÉoÉäçd",7
2017-02-19 10:35:00,3156,1,0,1,0,"çd",14
2017-02-19 15:09:00,2591,1,0,1,1,"çd",24
2017-02-19 15:38:00,3250,1,2,1,0,"ÉoÉäçd",17
2017-02-19 10:34:00,2690,1,0,0,1,"çd",11
2017-02-19 15:50:00,3017,1,0,0,0,"çd",16
2017-02-19 17:16:00,559,1,1,0,1,"ÉoÉäçd",16
2017-02-19 15:34:00,1730,1,2,1,0,"çd",22
2017-02-19 10:48:00,4890,1,0,0,1,"çd",9
2017-02-19 11:23:00,4941,1,1,1,0,"ÉoÉäçd",20
2017-02-19 12:56:00,3152,1,0,0,1,"çd",19
2017-02-19 09:26:00,2992,1,1,0,1,"ÉoÉäçd",24
2017-02-19 11:45:00,949,1,0,0,1,"çd",23
2017-02-19 10:24:00,4570,1,2,1,1,"ïÅí ",20
2017-02-19 11:24:00,2224,1,1,0,0,"çd",14
2017-02-19 14:36:00,4172,1,0,0,0,"çd",20
2017-02-19 09:15:00,3910,1,1,0,1,"çd",15
2017-02-19 06:04:00,2172,1,2,0,1,"ïÅí ",10
2017-02-19 12:33:00,1494,1,1,1,0,"çd",23
2017-02-19 12:56:00,4325,1,1,1,1,"ïÅí ",12
2017-02-19 16:16:00,4758,1,1,0,0,"ÉoÉäçd",22
2017-02-19 14:29:00,3483,1,2,0,0,"ÉoÉäçd",14
2017-02-19 12:42:00,3439,1,0,1,0,"çd",18
2017-02-19 11:44:00,4170,1,1,0,0,"ÉoÉäçd",21
2017-02-19 11:06:00,4459,1,1,1,0,"ÉoÉäçd",11
2017-02-19 16:02:00,844,1,1,0,0,"çd",8
2017-02-19 10:55:00,1460,1,1,0,1,"çd",15
2017-02-19 14:51:00,2389,1,1,0,1,"ÉoÉäçd",23
2017-02-19 12:36:00,4978,1,1,1,0,"çd",25
2017-02-19 08:30:00,1516,1,1,1,0,"çd",7
2017-02-19 12:18:00,3769,1,1,1,1,"ÉoÉäçd",14
2017-02-19 14:35:00,1864,1,1,0,0,"çd",12
2017-02-19 13:59:00,4885,1,1,0,0,"Ç‚ÇÌÇﬂ",15
2017-02-19 19:48:00,262,1,1,1,1,"çd",20
2017-02-19 13:30:00,2290,1,2,1,1,"çd",17
2017-02-19 14:51:00,3327,1,1,0,0,"ÉoÉäçd",8
2017-02-19 14:26:00,4326,1,1,0,1,"çd",14
2017-02-19 12:53:00,423,1,0,1,0,"ÉoÉäçd",14
2017-02-19 10:25:00,1799,1,2,0,0,"çd",15
2017-02-19 10:07:00,4543,1,0,1,1,"ïÅí ",12
2017-02-19 11:07:00,2227,1,1,0,0,"ÉoÉäçd",19
2017-02-19 11:30:00,724,1,1,0,1,"ÉoÉäçd",8
2017-02-19 12:38:00,4135,1,1,0,0,"çd",20
2017-02-19 14:40:00,4398,1,1,1,0,"ÉoÉäçd",20
2017-02-19 15:56:00,1250,1,0,0,1,"ÉoÉäçd",12
2017-02-19 10:55:00,4374,1,1,1,1,"ïÅí ",24
2017-02-19 10:16:00,1119,1,1,0,1,"çd",20
2017-02-19 07:05:00,1550,1,1,1,1,"ÉoÉäçd",13
2017-02-19 10:46:00,2829,1,1,0,1,"Ç‚ÇÌÇﬂ",22
2017-02-19 08:20:00,2212,1,1,0,1,"ÉoÉäçd",24
2017-02-19 11:21:00,2905,1,0,0,0,"çd",25
2017-02-19 09:21:00,102,1,0,1,1,"ÉoÉäçd",24
2017-02-19 17:31:00,3609,1,0,0,0,"çd",19
2017-02-19 14:24:00,2117,1,1,0,1,"çd",13
2017-02-19 13:37:00,2135,1,0,1,1,"ÉoÉäçd",20
2017-02-19 13:41:00,4207,1,2,1,1,"ÉoÉäçd",12
2017-02-19 14:50:00,444,1,1,1,0,"çd",22
2017-02-19 16:36:00,3090,1,0,1,0,"çd",24
2017-02-19 13:01:00,1213,1,1,0,0,"ïÅí ",13
2017-02-19 12:30:00,1669,1,1,0,0,"ÉoÉäçd",7
2017-02-19 12:31:00,786,1,1,0,1,"çd",21
2017-02-19 12:08:00,3754,1,1,0,1,"çd",9
2017-02-19 12:34:00,4141,1,1,0,1,"ÉoÉäçd",19
2017-02-19 13:35:00,4049,1,2,0,1,"çd",22
2017-02-19 14:27:00,2543,1,2,0,1,"çd",12
2017-02-19 15:04:00,4625,1,0,0,0,"çd",21
2017-02-19 13:04:00,2786,1,3,2,0,"çd",18
2017-02-19 13:43:00,2980,1,1,0,1,"ÉoÉäçd",25
2017-02-19 13:03:00,3834,1,0,0,1,"çd",25
2017-02-19 10:46:00,1620,1,1,0,1,"ÉoÉäçd",17
2017-02-19 11:30:00,2401,1,2,0,1,"çd",20
2017-02-19 08:14:00,3726,1,1,1,1,"çd",15
2017-02-19 13:08:00,1665,1,1,0,0,"ÉoÉäçd",24
2017-02-19 14:58:00,2168,1,0,0,1,"çd",17
2017-02-19 09:07:00,2848,1,0,1,0,"çd",19
2017-02-19 08:01:00,1398,1,1,0,1,"çd",24
2017-02-19 15:36:00,838,1,3,0,1,"ïÅí ",10
2017-02-19 12:23:00,1157,1,1,0,0,"ïÅí ",14
2017-02-19 14:20:00,1594,1,1,0,1,"çd",21
2017-02-19 13:36:00,60,1,2,1,0,"ÉoÉäçd",14
2017-02-19 10:20:00,3014,1,0,0,0,"ÉoÉäçd",20
2017-02-19 12:33:00,1192,1,0,0,1,"çd",25
2017-02-19 09:59:00,63,1,1,1,0,"ÉoÉäçd",16
2017-02-19 18:40:00,1613,1,2,0,0,"çd",23
2017-02-19 13:27:00,1022,1,2,0,1,"ÉoÉäçd",25
2017-02-19 08:23:00,2201,1,1,0,0,"çd",19
2017-02-19 13:49:00,388,1,0,0,1,"Ç‚ÇÌÇﬂ",20
2017-02-19 11:47:00,1161,1,2,1,1,"ïÅí ",16
2017-02-19 10:54:00,2953,1,0,0,0,"ïÅí ",13
2017-02-19 10:38:00,4347,1,1,0,1,"ÉoÉäçd",20
2017-02-19 16:01:00,4328,1,0,0,1,"çd",17
2017-02-19 08:33:00,2084,1,1,1,1,"ÉoÉäçd",13
2017-02-19 16:27:00,3087,1,0,0,1,"çd",24
2017-02-19 13:33:00,557,1,0,0,1,"çd",25
2017-02-19 08:46:00,4006,1,1,1,1,"çd",18
2017-02-19 12:51:00,480,1,0,0,1,"ÉoÉäçd",18
2017-02-19 13:48:00,4928,1,2,0,0,"çd",23
2017-02-19 15:39:00,2628,1,1,1,1,"çd",18
2017-02-19 15:36:00,2580,1,1,1,0,"çd",8
2017-02-19 12:20:00,2115,1,1,0,0,"çd",17
2017-02-19 14:18:00,4379,1,1,0,0,"ïÅí ",16
2017-02-19 12:21:00,3786,1,1,0,0,"çd",25
2017-02-19 14:30:00,1751,1,2,1,1,"çd",7
2017-02-19 10:54:00,511,1,1,0,0,"çd",18
2017-02-19 14:13:00,953,1,0,0,1,"ÉoÉäçd",22
2017-02-19 13:54:00,539,1,0,0,0,"ÉoÉäçd",7
2017-02-19 10:19:00,70,1,1,0,1,"çd",8
2017-02-19 20:06:00,3052,1,0,1,0,"ÉoÉäçd",10
2017-02-19 10:51:00,2249,1,1,0,1,"ÉoÉäçd",25
2017-02-20 12:06:00,1469,1,1,0,0,"çd",14
2017-02-20 14:23:00,3011,1,1,0,0,"ÉoÉäçd",12
2017-02-20 13:43:00,1929,1,0,0,1,"ÉoÉäçd",7
2017-02-20 14:36:00,1386,1,1,0,1,"ÉoÉäçd",10
2017-02-20 11:21:00,3455,1,0,0,0,"ïÅí ",6
2017-02-20 11:30:00,1599,1,1,0,0,"ÉoÉäçd",15
2017-02-20 12:33:00,4445,1,1,0,0,"ÉoÉäçd",17
2017-02-20 12:09:00,3201,1,2,0,1,"ÉoÉäçd",10
2017-02-20 12:56:00,961,1,1,0,0,"ÉoÉäçd",19
2017-02-20 12:21:00,4529,1,0,0,0,"ÉoÉäçd",19
2017-02-20 11:55:00,1241,1,2,1,0,"ÉoÉäçd",18
2017-02-20 11:04:00,3327,1,1,0,0,"ÉoÉäçd",12
2017-02-20 11:38:00,1461,1,0,0,0,"ÉoÉäçd",8
2017-02-20 11:41:00,3929,1,0,0,0,"ÉoÉäçd",14
2017-02-20 12:58:00,106,1,0,0,0,"ÉoÉäçd",11
2017-02-20 12:32:00,4592,1,2,0,0,"ÉoÉäçd",7
2017-02-20 11:16:00,3270,1,1,0,0,"ÉoÉäçd",13
2017-02-20 12:39:00,1358,1,1,0,0,"ÉoÉäçd",11
2017-02-20 11:09:00,3321,1,0,1,0,"ÉoÉäçd",18
2017-02-20 14:36:00,4805,1,1,0,1,"ÉoÉäçd",15
2017-02-20 12:36:00,1197,1,1,0,0,"ÉoÉäçd",15
2017-02-20 11:50:00,4355,1,1,0,0,"ÉoÉäçd",12
2017-02-20 12:41:00,687,1,1,0,0,"ÉoÉäçd",16
2017-02-20 10:29:00,279,1,0,0,0,"ïÅí ",7
2017-02-20 11:03:00,1322,1,1,1,0,"ÉoÉäçd",14
2017-02-20 11:12:00,3765,1,2,0,0,"ÉoÉäçd",19
2017-02-20 11:51:00,4734,1,1,0,0,"ÉoÉäçd",13
2017-02-20 12:24:00,3301,1,1,0,0,"ÉoÉäçd",7
2017-02-20 13:34:00,3459,1,1,0,0,"ÉoÉäçd",15
2017-02-20 10:57:00,4001,1,1,0,0,"ÉoÉäçd",14
2017-02-20 12:43:00,4293,1,1,0,0,"çd",19
2017-02-20 12:08:00,2241,1,0,0,0,"çd",9
2017-02-20 11:50:00,820,1,1,0,0,"ÉoÉäçd",14
2017-02-20 13:41:00,1600,1,1,0,0,"ÉoÉäçd",14
2017-02-20 11:11:00,4165,1,1,0,0,"ÉoÉäçd",8
2017-02-20 12:15:00,230,1,1,0,0,"çd",11
2017-02-20 12:39:00,3212,1,1,0,0,"çd",15
2017-02-20 12:38:00,4471,1,1,0,0,"ÉoÉäçd",12
2017-02-20 12:22:00,991,1,0,0,0,"ÉoÉäçd",11
2017-02-20 12:51:00,67,1,1,0,0,"ïÅí ",11
2017-02-20 14:01:00,2117,1,0,0,0,"ÉoÉäçd",12
2017-02-20 12:13:00,410,1,0,0,0,"ÉoÉäçd",10
2017-02-20 12:48:00,1263,1,2,0,0,"çd",13
2017-02-20 12:23:00,4378,1,2,1,0,"ÉoÉäçd",7
2017-02-20 12:22:00,3670,1,0,0,0,"çd",17
2017-02-20 11:08:00,1509,1,0,1,0,"çd",17
2017-02-20 12:42:00,3543,1,1,0,0,"ÉoÉäçd",13
2017-02-20 11:32:00,3646,1,2,0,0,"ÉoÉäçd",9
2017-02-20 12:06:00,4646,1,1,0,0,"çd",13
2017-02-20 11:56:00,3888,1,1,0,0,"ÉoÉäçd",9
2017-02-20 13:26:00,3183,1,0,0,0,"çd",9
2017-02-20 12:23:00,2417,1,0,1,0,"ÉoÉäçd",20
2017-02-20 13:37:00,3855,1,0,1,0,"ÉoÉäçd",17
2017-02-20 13:57:00,1256,1,1,0,0,"çd",15
